id;bpp;bps;bytes;date_first_seen;dst_ip;duration;flags;flows;packet_no;pps;protocol;src_ip;time_first_seen;tos
217;67;117654;24678;2022-05-02;197.226.227.80:443;1.68;........;1;368;219;UDP;10.0.0.1:56884;21:05:16;0
218;50;117333;704;2022-05-02;10.0.0.1:38318;0.05;........;1;14;291;TCP;104.244.42.130:443;21:30:05;0
219;66;117188;25840;2022-05-02;197.226.227.80:443;1.76;........;1;388;219;UDP;10.0.0.1:56884;21:03:40;0
220;216;116674;5192;2022-05-02;10.0.0.1:38328;0.36;........;1;24;67;TCP;104.244.42.130:443;21:41:54;0
221;67;116407;23718;2022-05-02;197.226.227.80:443;1.63;........;1;352;215;UDP;10.0.0.1:37761;21:16:10;0
222;71;114907;771316;2022-05-02;173.194.128.9:443;53.70;........;1;10728;199;UDP;10.0.0.1:60132;21:29:39;0
223;95;114400;1716;2022-05-02;10.0.0.1:47110;0.12;........;1;18;150;TCP;102.132.96.35:443;21:45:52;0
224;65;113891;105720;2022-05-02;197.226.227.80:443;7.43;........;1;1604;215;UDP;10.0.0.1:37761;21:19:10;0
225;837;112516;43544;2022-05-02;10.0.0.1:45026;3.10;........;1;52;16;TCP;173.194.128.9:443;21:20:16;0
226;1373;112140;270624;2022-05-02;10.0.0.1:9000;19.31;........;1;197;10;UDP;10.0.0.254:50487;21:30:45;0
227;63;111129;112380;2022-05-02;197.226.227.80:443;8.09;........;1;1756;217;UDP;10.0.0.1:37761;21:18:43;0
228;837;110778;43536;2022-05-02;10.0.0.1:45024;3.14;........;1;52;16;TCP;173.194.128.9:443;21:20:16;0
229;63;110408;122388;2022-05-02;197.226.227.80:443;8.87;........;1;1930;217;UDP;10.0.0.1:37761;21:14:30;0
230;63;110263;123220;2022-05-02;197.226.227.80:443;8.94;........;1;1944;217;UDP;10.0.0.1:56884;21:04:44;0
231;216;109841;5190;2022-05-02;10.0.0.1:38312;0.38;........;1;24;63;TCP;104.244.42.130:443;21:13:11;0
232;63;109297;116074;2022-05-02;197.226.227.80:443;8.50;........;1;1826;214;UDP;10.0.0.1:37761;21:16:42;0
233;65;107882;134934;2022-05-02;173.194.128.9:443;10.01;........;1;2072;207;UDP;10.0.0.1:44258;21:24:39;0
234;61;106782;614;2022-05-02;35.224.170.84:80;0.05;........;1;10;217;TCP;10.0.0.1:33040;21:30:43;0
235;64;103522;315978;2022-05-02;173.194.128.9:443;24.42;........;1;4886;200;UDP;10.0.0.1:44258;21:23:51;0
236;103;103090;2268;2022-05-02;52.40.173.137:443;0.18;........;1;22;125;TCP;192.168.209.130:56874;21:42:27;0
237;129;102241;2326;2022-05-02;52.85.218.46:443;0.18;........;1;18;98;TCP;192.168.209.130:52420;21:33:18;0
238;129;101130;2326;2022-05-02;52.85.218.46:443;0.18;........;1;18;97;TCP;192.168.209.130:52428;21:57:13;0
239;129;101130;2326;2022-05-02;52.85.218.46:443;0.18;........;1;18;97;TCP;192.168.209.130:52416;21:28:52;0
240;113;101022;4546;2022-05-02;216.58.223.106:443;0.36;........;1;40;111;TCP;10.0.0.1:60496;21:16:09;0
241;129;98978;2326;2022-05-02;52.85.218.46:443;0.19;........;1;18;95;TCP;192.168.209.130:52412;21:19:13;0
242;61;98240;614;2022-05-02;35.232.111.17:80;0.05;........;1;10;200;TCP;10.0.0.1:48810;21:12:48;0
243;206;97899;5360;2022-05-02;104.244.42.130:443;0.44;........;1;26;59;TCP;10.0.0.1:38328;21:41:54;0
244;1374;97074;197934;2022-05-02;10.0.0.1:9000;16.31;........;1;144;8;UDP;10.0.0.254:50487;21:40:23;0
245;248;93552;1988;2022-05-02;172.217.170.174:443;0.17;........;1;8;47;UDP;10.0.0.1:50858;21:19:53;0
246;248;93458;1986;2022-05-02;172.217.170.174:443;0.17;........;1;8;47;UDP;10.0.0.1:50858;21:17:53;0
247;249;92744;1994;2022-05-02;172.217.170.174:443;0.17;........;1;8;46;UDP;10.0.0.1:50858;21:25:06;0
248;248;92558;1990;2022-05-02;172.217.170.174:443;0.17;........;1;8;46;UDP;10.0.0.1:50858;21:11:50;0
249;247;92186;1982;2022-05-02;172.217.170.174:443;0.17;........;1;8;46;UDP;10.0.0.1:50858;21:09:54;0
250;68;92105;342056;2022-05-02;173.194.128.9:443;29.71;........;1;4982;167;UDP;10.0.0.1:60132;21:31:53;0
251;206;91623;5360;2022-05-02;104.244.42.130:443;0.47;........;1;26;55;TCP;10.0.0.1:38312;21:13:10;0
252;55;89200;446;2022-05-02;172.217.170.206:443;0.04;........;1;8;200;TCP;10.0.0.1:55408;21:54:16;0
253;55;89200;446;2022-05-02;172.217.170.174:443;0.04;........;1;8;200;TCP;10.0.0.1:49112;21:09:11;0
254;61;87714;614;2022-05-02;35.232.111.17:80;0.06;........;1;10;178;TCP;10.0.0.1:48814;21:48:09;0
255;69;87188;131502;2022-05-02;173.194.128.9:443;12.07;........;1;1904;157;UDP;10.0.0.1:57846;21:26:32;0
256;69;86438;126914;2022-05-02;197.226.227.80:443;11.75;........;1;1820;154;UDP;10.0.0.1:56884;21:01:01;0
257;64;86395;134324;2022-05-02;173.194.128.9:443;12.44;........;1;2086;167;UDP;10.0.0.1:39471;21:07:41;0
258;59;86181;474;2022-05-02;52.85.218.46:443;0.04;........;1;8;181;TCP;192.168.209.130:52424;21:51:36;0
259;85;84453;2048;2022-05-02;52.85.218.46:443;0.19;........;1;24;123;TCP;10.0.0.1:42550;21:06:19;0
260;70;83038;121070;2022-05-02;197.226.227.80:443;11.66;........;1;1728;148;UDP;10.0.0.1:37761;21:18:04;0
261;63;81723;140768;2022-05-02;173.194.128.9:443;13.78;........;1;2210;160;UDP;10.0.0.1:57846;21:28:53;0
262;64;79336;131738;2022-05-02;173.194.128.9:443;13.28;........;1;2052;154;UDP;10.0.0.1:39471;21:09:14;0
263;61;79225;614;2022-05-02;35.224.170.84:80;0.06;........;1;10;161;TCP;10.0.0.1:33044;21:56:47;0
264;59;79000;474;2022-05-02;52.85.218.46:443;0.05;........;1;8;166;TCP;10.0.0.1:42550;21:09:08;0
265;65;78849;415240;2022-05-02;173.194.128.9:443;42.13;........;1;6324;150;UDP;10.0.0.1:44258;21:25:12;0
266;206;76651;1648;2022-05-02;172.217.170.206:443;0.17;........;1;8;46;TCP;10.0.0.1:55398;21:03:49;0
267;206;76651;1648;2022-05-02;172.217.170.206:443;0.17;........;1;8;46;TCP;10.0.0.1:55398;21:01:20;0
268;129;74432;2326;2022-05-02;52.85.218.46:443;0.25;........;1;18;72;TCP;192.168.209.130:52408;21:09:11;0
269;209;74120;4614;2022-05-02;104.244.42.130:443;0.50;........;1;22;44;TCP;10.0.0.1:38334;21:56:31;0
270;63;74115;120234;2022-05-02;197.226.227.80:443;12.98;........;1;1894;145;UDP;10.0.0.1:56884;21:05:46;0
271;63;73576;121456;2022-05-02;197.226.227.80:443;13.21;........;1;1914;144;UDP;10.0.0.1:56884;21:03:10;0
272;79;73416;221112;2022-05-02;173.194.128.9:443;24.09;........;1;2792;115;UDP;10.0.0.1:39471;21:06:46;0
273;63;73390;122268;2022-05-02;197.226.227.80:443;13.33;........;1;1926;144;UDP;10.0.0.1:37761;21:15:37;0
274;209;73238;4614;2022-05-02;104.244.42.130:443;0.50;........;1;22;43;TCP;10.0.0.1:38308;21:03:11;0
275;209;73238;4614;2022-05-02;104.244.42.130:443;0.50;........;1;22;43;TCP;10.0.0.1:38314;21:18:17;0
276;64;72813;139838;2022-05-02;173.194.128.9:443;15.36;........;1;2180;141;UDP;10.0.0.1:39471;21:12:12;0
277;101;72438;2644;2022-05-02;172.217.170.206:443;0.29;........;1;26;89;TCP;10.0.0.1:55408;21:52:12;0
278;1374;7.9M;98967;2022-05-02;10.0.0.1:9000;0.10;........;1;72;720;UDP;10.0.0.254:50487;21:45:39;0
279;113;72052;2720;2022-05-02;52.85.218.46:443;0.30;........;1;24;79;TCP;192.168.209.130:52404;21:02:33;0
280;1374;7.5M;98967;2022-05-02;10.0.0.1:9000;0.11;........;1;72;679;UDP;10.0.0.254:50487;21:42:24;0
281;101;71945;2644;2022-05-02;172.217.170.174:443;0.29;........;1;26;88;TCP;10.0.0.1:49112;21:06:23;0
282;1374;6.9M;98967;2022-05-02;10.0.0.1:9000;0.11;........;1;72;631;UDP;10.0.0.254:50487;21:56:24;0
283;63;71082;139784;2022-05-02;173.194.128.9:443;15.73;........;1;2194;139;UDP;10.0.0.1:44258;21:23:12;0
284;1374;6.7M;98967;2022-05-02;10.0.0.1:9000;0.12;........;1;72;610;UDP;10.0.0.254:50487;21:31:55;0
285;71;70536;215858;2022-05-02;173.194.128.9:443;24.48;........;1;3028;123;UDP;10.0.0.1:51534;21:20:17;0
286;1374;6.7M;98967;2022-05-02;10.0.0.1:9000;0.12;........;1;72;610;UDP;10.0.0.254:50487;21:52:55;0
287;129;69432;2326;2022-05-02;52.85.218.46:443;0.27;........;1;18;67;TCP;192.168.209.130:52410;21:14:00;0
288;1374;5.9M;997700;2022-05-02;10.0.0.1:39471;1.36;........;1;726;533;UDP;173.194.128.9:443;21:11:16;0
289;181;69219;3634;2022-05-02;10.0.0.1:38334;0.42;........;1;20;47;TCP;104.244.42.130:443;21:56:31;0
290;1301;5.7M;128845;2022-05-02;10.0.0.1:9000;0.18;........;1;99;543;UDP;10.0.0.254:50487;21:46:01;0
291;181;69219;3634;2022-05-02;10.0.0.1:38308;0.42;........;1;20;47;TCP;104.244.42.130:443;21:03:11;0
292;1373;5.6M;86520;2022-05-02;10.0.0.1:9000;0.12;........;1;63;508;UDP;10.0.0.254:50487;21:23:56;0
293;178;68938;5360;2022-05-02;102.132.96.35:443;0.62;........;1;30;48;TCP;10.0.0.1:47108;21:09:25;0
294;1299;5.5M;128679;2022-05-02;10.0.0.1:9000;0.19;........;1;99;532;UDP;10.0.0.254:50487;21:41:00;0
295;181;68890;3634;2022-05-02;10.0.0.1:38314;0.42;........;1;20;47;TCP;104.244.42.130:443;21:18:17;0
296;1371;5.3M;987330;2022-05-02;10.0.0.1:57846;1.49;........;1;720;484;UDP;173.194.128.9:443;21:27:03;0
297;40;67368;320;2022-05-02;10.0.0.1:55408;0.04;........;1;8;210;TCP;172.217.170.206:443;21:54:16;0
298;1376;5.2M;1.1M;2022-05-02;10.0.0.1:37761;1.66;........;1;782;471;UDP;197.226.227.80:443;21:15:05;0
299;70;64607;411984;2022-05-02;173.194.128.9:443;51.01;........;1;5866;114;UDP;10.0.0.1:44258;21:21:21;0
300;1378;5.2M;1.1M;2022-05-02;10.0.0.1:56884;1.67;........;1;784;470;UDP;197.226.227.80:443;21:03:40;0
301;63;64117;117528;2022-05-02;197.226.227.80:443;14.66;........;1;1850;126;UDP;10.0.0.1:56884;21:04:00;0
302;1375;5.2M;1.0M;2022-05-02;10.0.0.1:56884;1.59;........;1;746;470;UDP;197.226.227.80:443;21:05:16;0
303;40;64000;320;2022-05-02;10.0.0.1:49112;0.04;........;1;8;200;TCP;172.217.170.174:443;21:09:11;0
304;1376;5.1M;996398;2022-05-02;10.0.0.1:37761;1.55;........;1;724;467;UDP;197.226.227.80:443;21:16:10;0
305;62;63418;872;2022-05-02;10.0.0.1:59354;0.11;........;1;14;127;TCP;34.117.237.239:443;21:21:43;0
306;1380;5.1M;1.1M;2022-05-02;10.0.0.1:60529;1.75;........;1;804;459;UDP;173.194.128.9:443;21:00:40;0
307;59;63200;474;2022-05-02;52.85.218.46:443;0.06;........;1;8;133;TCP;192.168.209.130:52408;21:12:02;0
308;1380;5.1M;1.1M;2022-05-02;10.0.0.1:57846;1.66;........;1;764;459;UDP;173.194.128.9:443;21:28:33;0
309;198;61674;3978;2022-05-02;104.244.42.193:443;0.52;........;1;20;38;TCP;10.0.0.1:37650;21:41:54;0
310;1374;5.1M;1.1M;2022-05-02;10.0.0.1:39471;1.77;........;1;816;461;UDP;173.194.128.9:443;21:08:13;0
311;411;61520;16472;2022-05-02;172.217.170.174:443;2.14;........;1;40;18;UDP;10.0.0.1:50858;21:06:44;0
312;1366;4.9M;1.1M;2022-05-02;10.0.0.1:56884;1.83;........;1;826;452;UDP;197.226.227.80:443;21:06:15;0
313;59;61161;474;2022-05-02;52.85.218.46:443;0.06;........;1;8;129;TCP;192.168.209.130:52410;21:17:01;0
314;1348;4.9M;579954;2022-05-02;10.0.0.1:46793;0.94;........;1;430;455;UDP;197.226.227.80:443;21:06:43;0
315;206;60550;1650;2022-05-02;172.217.170.206:443;0.22;........;1;8;36;TCP;10.0.0.1:55398;21:05:53;0
316;1381;4.9M;5.2M;2022-05-02;10.0.0.1:39471;8.52;........;1;3786;444;UDP;173.194.128.9:443;21:11:35;0
317;49;58382;686;2022-05-02;104.244.42.130:443;0.09;........;1;14;148;TCP;10.0.0.1:38318;21:30:05;0
318;1374;4.9M;98967;2022-05-02;10.0.0.1:9000;0.16;........;1;72;444;UDP;10.0.0.254:50487;21:48:47;0
319;209;56097;4614;2022-05-02;104.244.42.130:443;0.66;........;1;22;33;TCP;10.0.0.1:38316;21:22:34;0
320;1381;4.9M;5.3M;2022-05-02;10.0.0.1:37761;8.79;........;1;3864;439;UDP;197.226.227.80:443;21:14:30;0
321;109;55999;4144;2022-05-02;52.85.218.129:443;0.59;........;1;38;64;TCP;10.0.0.1:40038;21:06:18;0
322;1379;4.8M;5.0M;2022-05-02;10.0.0.1:57846;8.20;........;1;3600;438;UDP;173.194.128.9:443;21:28:00;0
323;40;55652;320;2022-05-02;10.0.0.1:42550;0.05;........;1;8;173;TCP;52.85.218.46:443;21:09:08;0
324;1381;4.8M;5.1M;2022-05-02;10.0.0.1:39471;8.41;........;1;3685;437;UDP;173.194.128.9:443;21:08:39;0
325;181;55480;3634;2022-05-02;10.0.0.1:38316;0.52;........;1;20;38;TCP;104.244.42.130:443;21:22:34;0
326;1377;4.8M;5.4M;2022-05-02;10.0.0.1:56884;8.92;........;1;3914;438;UDP;197.226.227.80:443;21:04:44;0
327;53;55304;636;2022-05-02;104.244.42.130:443;0.09;........;1;12;130;TCP;10.0.0.1:38318;21:29:38;0
328;1380;4.8M;5.4M;2022-05-02;10.0.0.1:57846;8.91;........;1;3894;437;UDP;173.194.128.9:443;21:27:26;0
329;70;55215;704;2022-05-02;10.0.0.1:45332;0.10;........;1;10;98;TCP;34.122.121.32:80;21:32:27;0
330;1382;4.8M;4.8M;2022-05-02;10.0.0.1:37761;8.05;........;1;3506;435;UDP;197.226.227.80:443;21:18:43;0
331;68;54762;291884;2022-05-02;173.194.128.9:443;42.64;........;1;4252;99;UDP;10.0.0.1:60529;20:59:00;0
332;1380;4.8M;4.4M;2022-05-02;10.0.0.1:37761;7.36;........;1;3210;435;UDP;197.226.227.80:443;21:19:10;0
333;52;53948;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;128;TCP;10.0.0.1:38316;21:25:40;0
334;1378;4.8M;5.1M;2022-05-02;10.0.0.1:37761;8.47;........;1;3682;434;UDP;197.226.227.80:443;21:16:42;0
335;52;53948;526;2022-05-02;104.244.42.129:443;0.08;........;1;10;128;TCP;10.0.0.1:48596;21:16:02;0
336;1380;4.8M;5.4M;2022-05-02;10.0.0.1:39471;9.03;........;1;3902;431;UDP;173.194.128.9:443;21:10:44;0
337;59;52888;238;2022-05-02;10.0.0.1:47108;0.04;........;1;4;111;TCP;102.132.96.35:443;21:11:25;0
338;1379;3.9M;6.5M;2022-05-02;10.0.0.1:60529;13.32;........;1;4736;355;UDP;173.194.128.9:443;21:00:04;0
339;59;52888;238;2022-05-02;10.0.0.1:47110;0.04;........;1;4;111;TCP;102.132.96.35:443;21:47:18;0
340;1381;3.9M;4.9M;2022-05-02;10.0.0.1:44258;9.96;........;1;3518;353;UDP;173.194.128.9:443;21:24:39;0
341;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38308;21:06:08;0
342;1374;3.8M;27.8M;2022-05-02;10.0.0.1:60132;57.78;........;1;20226;350;UDP;173.194.128.9:443;21:30:47;0
343;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38310;21:11:08;0
344;1379;3.6M;11.0M;2022-05-02;10.0.0.1:44258;24.24;........;1;7968;328;UDP;173.194.128.9:443;21:23:51;0
345;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38326;21:40:44;0
346;1380;3.5M;5.1M;2022-05-02;10.0.0.1:56884;11.70;........;1;3680;314;UDP;197.226.227.80:443;21:01:01;0
347;52;52600;526;2022-05-02;104.244.42.193:443;0.08;........;1;10;125;TCP;10.0.0.1:37650;21:45:42;0
348;1379;3.4M;4.9M;2022-05-02;10.0.0.1:37761;11.61;........;1;3542;304;UDP;197.226.227.80:443;21:18:04;0
349;52;52600;526;2022-05-02;104.244.42.130:443;0.08;........;1;10;125;TCP;10.0.0.1:38330;21:50:45;0
350;1382;3.2M;5.3M;2022-05-02;10.0.0.1:56884;12.94;........;1;3800;293;UDP;197.226.227.80:443;21:05:46;0
351;50;52521;302;2022-05-02;52.85.218.93:443;0.05;........;1;6;130;TCP;192.168.209.130:37166;21:09:17;0
352;1381;3.2M;5.3M;2022-05-02;10.0.0.1:56884;13.20;........;1;3850;291;UDP;197.226.227.80:443;21:03:10;0
353;55;52470;446;2022-05-02;34.117.237.239:443;0.07;........;1;8;117;TCP;10.0.0.1:59356;21:33:02;0
354;1378;3.2M;5.3M;2022-05-02;10.0.0.1:37761;13.28;........;1;3860;290;UDP;197.226.227.80:443;21:15:37;0
355;59;50105;238;2022-05-02;102.132.96.35:443;0.04;........;1;4;105;TCP;10.0.0.1:47108;21:11:25;0
356;1370;3.2M;21.5M;2022-05-02;10.0.0.1:60132;53.74;........;1;15671;291;UDP;173.194.128.9:443;21:29:39;0
357;59;50105;238;2022-05-02;102.132.96.35:443;0.04;........;1;4;105;TCP;10.0.0.1:47110;21:47:18;0
358;1381;3.2M;4.9M;2022-05-02;10.0.0.1:39471;12.33;........;1;3534;286;UDP;173.194.128.9:443;21:07:41;0
359;59;50105;238;2022-05-02;172.217.170.206:443;0.04;........;1;4;105;TCP;10.0.0.1:55408;21:53:20;0
360;1378;3.1M;5.3M;2022-05-02;10.0.0.1:57846;13.71;........;1;3848;280;UDP;173.194.128.9:443;21:28:53;0
361;59;50105;238;2022-05-02;10.0.0.1:55408;0.04;........;1;4;105;TCP;172.217.170.206:443;21:53:20;0
362;1378;3.0M;4.5M;2022-05-02;10.0.0.1:57846;11.97;........;1;3293;275;UDP;173.194.128.9:443;21:26:32;0
363;59;50105;238;2022-05-02;102.132.96.35:443;0.04;........;1;4;105;TCP;10.0.0.1:47108;21:10:25;0
364;1381;3.0M;4.9M;2022-05-02;10.0.0.1:39471;13.23;........;1;3534;267;UDP;173.194.128.9:443;21:09:14;0
365;59;50105;238;2022-05-02;10.0.0.1:47108;0.04;........;1;4;105;TCP;102.132.96.35:443;21:10:25;0
366;1373;3.0M;10.9M;2022-05-02;10.0.0.1:60132;29.41;........;1;7900;268;UDP;173.194.128.9:443;21:31:53;0
367;55;49555;892;2022-05-02;34.117.237.239:443;0.14;........;1;16;111;TCP;10.0.0.1:59354;21:23:55;0
368;1358;2.9M;600409;2022-05-02;10.0.0.1:33266;1.66;........;1;442;265;UDP;197.226.227.80:443;21:29:35;0
369;81;49494;3576;2022-05-02;104.244.42.130:443;0.58;........;1;44;76;TCP;10.0.0.1:38324;21:30:46;0
370;1370;2.9M;64392;2022-05-02;10.0.0.1:9000;0.18;........;1;47;261;UDP;10.0.0.254:50487;21:29:36;0
371;40;48888;880;2022-05-02;10.0.0.1:59354;0.14;........;1;22;152;TCP;34.117.237.239:443;21:23:55;0
372;808;2.8M;22640;2022-05-02;10.0.0.1:33266;0.06;........;1;28;437;UDP;197.226.227.80:443;21:29:07;0
373;158;48387;4742;2022-05-02;104.244.42.130:443;0.78;........;1;30;38;TCP;10.0.0.1:38310;21:08:14;0
374;1379;2.8M;5.1M;2022-05-02;10.0.0.1:56884;14.61;........;1;3720;254;UDP;197.226.227.80:443;21:04:00;0
375;66;48294;26876;2022-05-02;197.226.227.80:443;4.45;........;1;404;90;UDP;10.0.0.1:56884;21:06:15;0
376;1381;2.7M;5.3M;2022-05-02;10.0.0.1:44258;15.64;........;1;3852;246;UDP;173.194.128.9:443;21:23:12;0
377;63;48000;252;2022-05-02;10.0.0.1:42550;0.04;........;1;4;95;TCP;52.85.218.46:443;21:07:11;0
378;1381;2.7M;5.2M;2022-05-02;10.0.0.1:39471;15.26;........;1;3740;245;UDP;173.194.128.9:443;21:12:12;0
379;63;48000;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;95;TCP;192.168.209.130:52424;21:50:49;0
380;1377;2.6M;13.8M;2022-05-02;10.0.0.1:44258;42.04;........;1;10052;239;UDP;173.194.128.9:443;21:25:13;0
381;75;47526;6226;2022-05-02;104.244.42.129:443;1.05;........;1;82;78;TCP;10.0.0.1:48596;21:13:11;0
382;1375;2.4M;7.2M;2022-05-02;10.0.0.1:51534;24.40;........;1;5253;215;UDP;173.194.128.9:443;21:20:17;0
383;44;47157;448;2022-05-02;10.0.0.1:48596;0.08;........;1;10;131;TCP;104.244.42.129:443;21:16:02;0
384;1377;2.1M;13.7M;2022-05-02;10.0.0.1:44258;50.95;........;1;9918;194;UDP;173.194.128.9:443;21:21:21;0
385;142;47082;2566;2022-05-02;10.0.0.1:37650;0.44;........;1;18;41;TCP;104.244.42.193:443;21:41:54;0
386;1378;2.1M;6.4M;2022-05-02;10.0.0.1:39471;23.95;........;1;4648;194;UDP;173.194.128.9:443;21:06:46;0
387;40;47058;200;2022-05-02;224.0.0.22:34;0.03;........;1;5;147;IGMP;192.168.209.1:0;21:40:31;0
388;896;1.8M;26902;2022-05-02;10.0.0.1:56884;0.12;........;1;30;245;UDP;197.226.227.80:443;21:00:42;0
389;40;47058;200;2022-05-02;224.0.0.22:34;0.03;........;1;5;147;IGMP;192.168.209.1:0;21:40:31;0
390;1377;1.7M;9.2M;2022-05-02;10.0.0.1:60529;42.60;........;1;6663;156;UDP;173.194.128.9:443;20:59:00;0
391;44;45948;448;2022-05-02;10.0.0.1:38308;0.08;........;1;10;128;TCP;104.244.42.130:443;21:06:08;0
392;496;1.7M;8938;2022-05-02;197.226.227.80:443;0.04;........;1;18;428;UDP;10.0.0.1:33266;21:29:07;0
393;44;45948;448;2022-05-02;10.0.0.1:38316;0.08;........;1;10;128;TCP;104.244.42.130:443;21:25:40;0
394;1379;1.7M;11.3M;2022-05-02;10.0.0.1:37761;53.45;........;1;8157;152;UDP;197.226.227.80:443;21:13:10;0
395;63;45818;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;90;TCP;10.0.0.1:42550;21:07:11;0
396;1381;1.6M;6.3M;2022-05-02;10.0.0.1:56884;30.60;........;1;4526;147;UDP;197.226.227.80:443;21:02:16;0
397;63;45818;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;90;TCP;192.168.209.130:52412;21:20:13;0
398;65;1.6M;394;2022-05-02;52.85.218.46:443;0.00;........;1;6;3000;TCP;192.168.209.130:52412;21:21:43;0
399;63;45818;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;90;TCP;192.168.209.130:52424;21:49:46;0
400;1378;1.5M;6.0M;2022-05-02;10.0.0.1:37761;31.63;........;1;4334;137;UDP;197.226.227.80:443;21:17:14;0
401;63;45818;252;2022-05-02;52.85.218.46:443;0.04;........;1;4;90;TCP;192.168.209.130:52412;21:21:06;0
402;1375;1.4M;5.5M;2022-05-02;10.0.0.1:37761;30.13;........;1;3968;131;UDP;197.226.227.80:443;21:19:46;0
403;59;45333;238;2022-05-02;172.217.170.174:443;0.04;........;1;4;95;TCP;10.0.0.1:49112;21:07:15;0
404;1380;1.4M;5.9M;2022-05-02;10.0.0.1:39471;32.81;........;1;4246;129;UDP;173.194.128.9:443;21:09:45;0
405;59;45333;238;2022-05-02;10.0.0.1:49112;0.04;........;1;4;95;TCP;172.217.170.174:443;21:07:15;0
406;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:54:13;0
407;59;45333;238;2022-05-02;10.0.0.1:49112;0.04;........;1;4;95;TCP;172.217.170.174:443;21:08:19;0
408;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:10:51;0
409;44;44800;448;2022-05-02;10.0.0.1:38310;0.08;........;1;10;125;TCP;104.244.42.130:443;21:11:08;0
410;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:10:51;0
411;44;44800;448;2022-05-02;10.0.0.1:38330;0.08;........;1;10;125;TCP;104.244.42.130:443;21:50:45;0
412;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:56:24;0
413;55;44600;446;2022-05-02;104.244.42.130:443;0.08;........;1;8;100;TCP;10.0.0.1:38328;21:45:41;0
414;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:56:24;0
415;59;41391;238;2022-05-02;172.217.170.174:443;0.05;........;1;4;86;TCP;10.0.0.1:49112;21:08:19;0
416;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:25:29;0
417;64;39070;261350;2022-05-02;197.226.227.80:443;53.51;........;1;4078;76;UDP;10.0.0.1:37761;21:13:10;0
418;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:25:29;0
419;40;38787;320;2022-05-02;10.0.0.1:59356;0.07;........;1;8;121;TCP;34.117.237.239:443;21:33:02;0
420;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:01:16;0
421;133;38707;3474;2022-05-02;34.117.237.239:443;0.72;........;1;26;36;TCP;10.0.0.1:59360;21:50:45;0
422;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:01:16;0
423;55;38608;222;2022-05-02;10.0.0.1:33844;0.05;........;1;4;86;TCP;34.216.199.145:443;21:25:52;0
424;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:29:35;0
425;61;38375;614;2022-05-02;34.122.121.32:80;0.13;........;1;10;78;TCP;10.0.0.1:45332;21:32:27;0
426;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:29:35;0
427;64;38308;157132;2022-05-02;173.194.128.9:443;32.81;........;1;2440;74;UDP;10.0.0.1:39471;21:09:45;0
428;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:40:31;0
429;40;38095;200;2022-05-02;224.0.0.22:34;0.04;........;1;5;119;IGMP;192.168.209.1:0;21:29:35;0
430;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:40:31;0
431;40;38095;200;2022-05-02;224.0.0.22:34;0.04;........;1;5;119;IGMP;192.168.209.1:0;21:29:35;0
432;86;1.4M;344;2022-05-02;224.0.0.251:5353;0.00;........;1;4;2000;UDP;192.168.209.1:5353;21:54:13;0
433;59;38080;714;2022-05-02;34.117.237.239:443;0.15;........;1;12;80;TCP;10.0.0.1:59354;21:21:43;0
434;368;1.3M;8850;2022-05-02;10.0.0.1:38318;0.05;........;1;24;444;TCP;104.244.42.130:443;21:27:53;0
435;128;37858;3076;2022-05-02;10.0.0.1:59360;0.65;........;1;24;36;TCP;34.117.237.239:443;21:50:45;0
